Date,USD,BTC,SP500,GOLD
2025-10-14,99.0500030517578,113118.6640625,6644.31005859375,4138.7001953125
2025-10-15,98.79000091552734,110783.1640625,6671.06005859375,4176.89990234375
2025-10-16,98.38999938964844,108186.0390625,6629.06982421875,4280.2001953125
2025-10-17,98.43000030517578,106467.7890625,6664.009765625,4189.89990234375
2025-10-20,98.58999633789062,110588.9296875,6735.1298828125,4336.39990234375
2025-10-21,98.93000030517578,108476.890625,6735.35009765625,4087.699951171875
2025-10-22,98.9000015258789,107688.5859375,6699.39990234375,4044.39990234375
2025-10-23,98.94000244140624,110069.7265625,6738.43994140625,4125.5
2025-10-24,98.9499969482422,111033.921875,6791.68994140625,4118.39990234375
2025-10-27,98.77999877929688,114119.328125,6875.16015625,4001.89990234375
2025-10-28,98.69000244140624,112956.1640625,6890.89013671875,3966.199951171875
2025-10-29,99.22000122070312,110055.3046875,6890.58984375,3983.699951171875
2025-10-30,99.52999877929688,108305.546875,6822.33984375,4001.300048828125
2025-10-31,99.8000030517578,109556.1640625,6840.2001953125,3982.199951171875
2025-11-03,99.87000274658205,106547.5234375,6851.97021484375,4000.300048828125
2025-11-04,100.22000122070312,101590.5234375,6771.5498046875,3947.699951171875
2025-11-05,100.1999969482422,103891.8359375,6796.2900390625,3980.300048828125
2025-11-06,99.7300033569336,101301.2890625,6720.31982421875,3979.89990234375
2025-11-07,99.5999984741211,103372.40625,6728.7998046875,3999.39990234375
2025-11-10,99.62000274658205,105996.59375,6832.43017578125,4111.7998046875
2025-11-11,99.45999908447266,102997.46875,6846.60986328125,4106.7998046875
2025-11-12,99.4800033569336,101663.1875,6850.919921875,4204.39990234375
2025-11-13,99.18000030517578,99697.4921875,6737.490234375,4186.89990234375
2025-11-14,99.2699966430664,94397.7890625,6734.10986328125,4087.60009765625
2025-11-17,99.58999633789062,92093.875,6672.41015625,4068.300048828125
2025-11-18,99.5500030517578,92948.875,6617.31982421875,4061.300048828125
2025-11-19,100.2300033569336,91465.9921875,6642.16015625,4077.699951171875
2025-11-20,100.16000366210938,86631.8984375,6538.759765625,4056.5
2025-11-21,100.18000030517578,85090.6875,6602.990234375,4076.699951171875
2025-11-24,100.13999938964844,88270.5625,6705.1201171875,4091.89990234375
2025-11-25,99.66000366210938,87341.890625,6765.8798828125,4139.2001953125
2025-11-26,99.5999984741211,90518.3671875,6812.60986328125,4165.2001953125
2025-11-28,99.45999908447266,90919.265625,6849.08984375,4218.2998046875
2025-12-01,99.41000366210938,86321.5703125,6812.6298828125,4239.2998046875
2025-12-02,99.36000061035156,91350.203125,6829.3701171875,4186.60009765625
2025-12-03,98.8499984741211,93527.8046875,6849.72021484375,4199.2998046875
2025-12-04,98.98999786376952,92141.625,6857.1201171875,4211.7998046875
2025-12-05,98.98999786376952,89387.7578125,6870.39990234375,4212.89990234375
2025-12-08,99.08999633789062,90640.203125,6846.509765625,4187.2001953125
2025-12-09,99.22000122070312,92691.7109375,6840.509765625,4206.7001953125
2025-12-10,98.79000091552734,92020.9453125,6886.68017578125,4196.39990234375
2025-12-11,98.3499984741211,92511.3359375,6901.0,4285.5
2025-12-12,98.4000015258789,90270.4140625,6827.41015625,4300.10009765625
2025-12-15,98.1500015258789,86419.78125,6816.509765625,4306.7001953125
2025-12-16,98.1500015258789,87843.984375,6800.259765625,4304.5
2025-12-17,98.37000274658205,86143.7578125,6721.43017578125,4347.5
2025-12-18,98.43000030517578,85462.5078125,6774.759765625,4339.5
2025-12-19,98.5999984741211,88103.3828125,6834.5,4361.39990234375
2025-12-22,98.29000091552734,88490.015625,6878.490234375,4444.60009765625
2025-12-23,97.94000244140624,87414.0,6909.7900390625,4482.7998046875
2025-12-24,97.9800033569336,87611.9609375,6932.0498046875,4480.60009765625
2025-12-26,98.0199966430664,87301.4296875,6929.93994140625,4529.10009765625
2025-12-29,98.04000091552734,87138.140625,6905.740234375,4325.10009765625
2025-12-30,98.23999786376952,88430.1328125,6896.240234375,4370.10009765625
2025-12-31,98.27999877929688,87508.828125,6845.5,4325.60009765625
2026-01-01,98.42683119399828,87036.77217987453,6870.100840296981,4336.86903445731
2026-01-02,98.61076966464809,86873.80801976648,6899.760045735951,4345.391424504873
2026-01-05,98.82906049504513,86997.92090455344,6934.319624271225,4351.225582484964
2026-01-06,99.0779809699206,87379.15096919195,6973.551700928286,4354.489041835723
2026-01-07,99.35291098688087,87980.06172678353,7017.158919447808,4355.355016656908
2026-01-08,99.6484284632753,88756.3114957338,7064.77548545812,4354.047388075971
2026-01-09,99.95842775082629,89657.46397373358,7115.96897463358,4350.834414739245
2026-01-12,100.27625969872697,90628.16830673227,7170.2430409493545,4346.0214108971795
2026-01-13,100.59489126453467,91609.80795054071,7227.04116252983,4339.942663409637
2026-01-14,100.9070817077691,92542.66093485767,7285.75155423725,4332.952870072218
2026-01-15,101.20557146234037,93368.53545191602,7345.7133560036145,4325.418376581697
2026-01-16,101.48327883954391,94033.75306259775,7406.224173481297,4317.708470142531
2026-01-19,101.73349884718462,94492.261796192,7466.549003098364,4310.1869571028055
2026-01-20,101.950097713759,94708.59127025164,7525.930518117274,4303.204213677588
2026-01-21,102.1276962688695,94660.32987169792,7583.600627803371,4297.089856601202
2026-01-22,102.26183522894907,94339.82315718352,7638.793151255443,4292.146138154993
2026-01-23,102.34911572481526,93754.866267465,7690.757374663617,4288.642130713424
2026-01-26,102.38730910682328,92928.28212012365,7738.772190291057,4286.80873233899
2026-01-27,102.37543115948517,91896.42057731286,7782.160452331647,4286.834498827376
2026-01-28,102.31377729669882,90706.75373523466,7820.303134077112,4288.862289891946
2026-01-29,102.20391700212019,89414.8511169104,7852.652837300381,4292.986707982193
2026-01-30,102.45746327820014,85756.28943539184,7800.219664026499,4329.30321386122
2026-02-02,102.25993687730916,84477.22660102873,7819.494130712284,4337.762175666499
2026-02-03,102.02575848135034,83276.6317871631,7831.947655311525,4348.31238412286
2026-02-04,101.76078742362478,82209.83777232944,7837.427297220065,4360.844235864704
2026-02-05,101.47158487820494,81326.84529865452,7835.893207569896,4375.198078048338
2026-02-06,101.16522242723391,80671.20222620404,7827.41980111266,4391.166245379353
2026-02-09,100.84908092059077,80279.37614857014,7812.19413225929,4408.495938496908
2026-02-10,100.5306467210711,80180.4812078711,7790.511531087863,4426.89298196289
2026-02-11,100.21731194013434,80396.2024224686,7762.768666328768,4446.026493285303
2026-02-12,99.91618450321872,80940.76947247847,7729.454303383136,4465.534478719202
2026-02-13,99.63391293431032,81820.86048354818,7691.138110072655,4485.030346660962
2026-02-16,99.37652971530498,83035.35866146153,7648.457926181725,4504.110295710545
2026-02-17,99.14931604821858,84574.93539623356,7602.105951825028,4522.361493228406
2026-02-18,98.95668990340154,86421.48851918112,7552.814323101587,4539.37091366018
2026-02-19,98.80211842905088,88547.52005764966,7501.34053217761,4554.734657076177
2026-02-20,98.68805515660976,90915.58981367387,7448.453115426733,4568.067520981984
2026-02-23,98.61590196889979,93478.02361595724,7394.917981505547,4579.012556629975
2026-02-24,98.5859954869693,96177.08051091027,7341.485686166494,4587.250309006727
2026-02-25,98.59761734399207,98945.78253977279,7288.879887583071,4592.507421268071
2026-02-26,98.64902770435468,101709.57564556571,7237.787140338349,4594.564282764425
2026-02-27,98.7375213015766,104388.91551063786,7188.848112926979,4593.261416906241
2026-03-02,98.85950515841172,106902.7591779274,7142.650246806587,4588.5043414456695
2026-03-03,99.0105969710358,109172.80289491576,7099.721817908008,4580.266688115197
2026-03-04,99.18574285271909,111128.1595618321,7060.527316221889,4568.591438114604
2026-03-05,99.37935272260596,112710.04406057196,7025.464026724977,4553.590210333608
2026-03-06,99.58545109265629,113875.96220184068,6994.8596756447305,4535.4406249778585
2026-03-09,99.79784037097275,114602.90347746226,6968.97099923259,4514.381850361796
2026-03-10,100.01027310267769,114889.12917099289,6947.983096540822,4490.7085189656755
2026-03-11,100.21662886712204,114754.31578624134,6932.009441440421,4464.763264946833
2026-03-12,100.41109091154553,114238.02976379772,6921.0924502565285,4436.928184805731
2026-03-13,100.58831710088197,113396.73062104886,6915.204527764678,4407.615553032771
2026-03-16,100.64301115608542,115814.98028452108,6997.231998012383,4350.812440935956
2026-03-17,100.77228914609287,114499.62997091204,7001.092964805902,4320.04077055895
2026-03-18,100.87268594445366,113083.53622587984,7009.551510133269,4289.113451531152
2026-03-19,100.94215768027212,111648.7549812278,7022.3155046054335,4258.464711296713
2026-03-20,100.97970963836234,110272.28728549974,7039.033857789863,4228.51271806675
2026-03-23,100.98542352796605,109023.0527668675,7059.300452598845,4199.652162532006
2026-03-24,100.96044956220801,107959.75824720637,7082.658759984231,4172.247796867438
2026-03-25,100.90696355955856,107129.57043338829,7108.6072124424,4146.628978577673
2026-03-26,100.82809076938628,106567.42647141487,7136.60540331921,4123.085221544115
2026-03-27,100.72779950538641,106295.78748629073,7166.08115773834,4101.862720522132
2026-03-30,100.61076884954696,106324.65229073823,7196.438490539791,4083.1617895263335
2026-03-31,100.48223559259574,106651.69097833199,7227.066427900113,4067.1351393028076
2026-04-01,100.34782615971753,107262.41960132417,7257.348623952575,4053.8869138497753
2026-04-02,100.21337951916192,108130.40671068428,7286.673654018846,4043.472409465309
2026-04-03,100.0847670032811,109217.57059096912,7314.445814872447,4035.8984103253247
2026-04-06,99.96771463011225,110474.68386495211,7340.096213104993,4031.124090054845
2026-04-07,99.86763296188475,111842.24144371196,7363.093878751688,4029.062446912943
2026-04-08,99.78945884858344,113251.86044479122,7382.956606458415,4029.5822588026754
2026-04-09,99.73751265537315,114628.35954412182,7399.26120396336,4032.5105611693043
2026-04-10,99.71537383094483,115892.60586205426,7411.652820251802,4037.635663985613
2026-04-13,99.72577699476712,116965.12077258206,7419.853035264386,4044.7107317522195
2026-04-14,99.77053014173562,117770.31057380931,7423.666420203839,4053.457951449698
2026-04-15,99.85045609937058,118241.0513882979,7422.98532170945,4063.5733068157606
2026-04-16,99.96535802192327,118323.23547796837,7417.792682535177,4074.731962874989
2026-04-17,100.11400944599646,117979.80749899952,7408.162782711756,4086.59424262159
2026-04-20,100.29416922805437,117193.80984344668,7394.259864300316,4098.81214910461
2026-04-21,100.80350399877975,113860.54179877821,7302.392086215576,4139.72803755481
2026-04-22,101.23842640358171,110888.92590151085,7237.17885417537,4172.3968134424495
2026-04-23,101.3902853721643,109947.49425934626,7234.388253162213,4175.407006708781
2026-04-24,101.60605594757703,108355.13377426424,7235.973226873834,4181.578652258718
2026-04-27,101.98136101584564,105108.9286931064,7191.773002413721,4203.1929814141895
2026-04-28,102.25603374543034,102500.3796010264,7160.4083669933925,4210.7708364086875
2026-04-29,102.52448916118793,99837.30794584377,7127.946214150054,4216.623867764703
2026-04-30,102.77975079537958,97201.85510077867,7095.007109801189,4220.593543750626
2026-05-01,103.01497939346271,94670.46881031449,7062.222511817377,4222.572993336775
2026-05-04,103.63573155282508,90039.08802834584,6931.352912042185,4264.735692755727
2026-05-05,104.01989034198766,86611.62547769016,6845.741560177921,4288.20147282728
2026-05-06,104.0551213860085,85698.79305676084,6845.172163712411,4275.479397285856
2026-05-07,104.30797320904607,83691.21198681313,6805.955013337618,4282.2785788418605
2026-05-08,104.6198907327877,80692.21826108906,6742.704804045208,4300.2007322491345
2026-05-11,104.72769255713133,78925.96736159197,6696.981467053887,4303.76562909226
2026-05-12,104.57703247219608,78947.42668699179,6695.6473535186,4288.838982840637
2026-05-13,104.53467130860346,78197.63043361847,6671.841999034588,4285.8458788722555
2026-05-14,104.49730905551937,77623.38277936725,6646.099163340602,4286.478259814628
