Date,USD,BTC,SP500,GOLD
2025-03-31,0.0016339693142,-0.0213890578884179,0.0055385215706533,0.0117609100366515
2025-04-01,0.0004798296919403,0.0317418810684309,0.0037812354559083,-0.0012489260994595
2025-04-02,-0.004316176562597,-0.0315074208005501,0.0067281947157926,0.0067331433061443
2025-04-03,-0.0167613708187154,0.0074815041355174,-0.0483956333599014,-0.0136628248281824
2025-04-04,0.0093073082304551,0.0089163820199409,-0.059749605345531,-0.0274459154020019
2025-04-07,0.0023296981264289,-0.0549649287407285,-0.0023314724921273,-0.0201527062323622
2025-04-08,-0.0029053171174838,-0.037399763343434,-0.0157005245629413,0.0057940071265931
2025-04-09,-0.0005827268757503,0.0826253916648998,0.0951538764490484,0.0296793223806162
2025-04-10,-0.0197278790009185,-0.0356990599146636,-0.0346075795847269,0.0322918210933667
2025-04-11,-0.0108060269416626,0.0474554622745788,0.0180920952017089,0.0212347873468734
2025-04-14,-0.0014030806911322,0.0136389536015926,0.0079447123908689,-0.0054000070161449
2025-04-15,0.0058209738519423,-0.0103308935439746,-0.0017277808903947,0.0043372135958474
2025-04-16,-0.0083816000504262,0.0043609345644122,-0.0224083715440897,0.0335228968593641
2025-04-17,0.0,0.0102563744993067,0.0013268380955802,-0.0053809132323979
2025-04-21,-0.0110686104298847,0.0308985579372347,-0.0235674930238275,0.0294677672314975
2025-04-22,0.0065120003825565,0.0676766270145201,0.0251172047238952,-0.0015853157246075
2025-04-23,0.0093004264655771,0.0027527134594511,0.01666113847096,-0.0366090326430397
2025-04-24,-0.0055087684548977,0.0026114175645013,0.0202591137082812,0.0170008699880213
2025-04-25,0.0018128744437106,0.0082677425315635,0.0073731334699984,-0.0148859836903511
2025-04-28,-0.004624500641676,0.0027264425335593,0.0006407067039131,0.0152632522382409
2025-04-29,0.0023229544750702,-0.0073064863193083,0.005802410694099,-0.0041110131048387
2025-04-30,0.002317647741683,-0.0008217291810309,0.0014799913597656,-0.0041581440957848
2025-05-01,0.0078415479011226,0.0242552661450776,0.0062991021385856,-0.0287443267776096
2025-05-02,-0.0024937655860348,0.0043291974532626,0.0147265741296347,0.0068223994840341
2025-05-05,-0.0016999816894531,-0.0223095042447939,-0.0063815975889338,0.0245676378859365
2025-05-06,-0.005910086712045,0.0216829979441366,-0.0076932396518555,0.03022977442079
2025-05-07,0.0037283631050653,0.0023743581586117,0.0043463562331358,-0.008794043752944
2025-05-08,0.0103403149581933,0.0639904374645787,0.0057997750948355,-0.0250783128693895
2025-05-09,-0.0029809524401553,-0.0026211308184007,-0.0007114809122162,0.011769642522029
2025-05-12,0.0144509132006931,-0.0015334284907234,0.0325587827490083,-0.0345985206339605
2025-05-13,-0.0077610856510644,0.013197358248725,0.0072482009835321,0.0063043629901009
2025-05-14,0.0003960486685876,-0.0060516422404043,0.0010244155978598,-0.0181773741927623
2025-05-15,-0.0015835675045484,0.0019821105262978,0.0041323320741357,0.01235306784261
2025-05-16,0.0020816721866587,-0.002461347024402,0.0070052722948985,-0.0120160063832688
2025-05-19,-0.0065287966824019,0.0204551663672321,0.0008761131291423,0.014739127072203
2025-05-20,-0.0030867027546724,0.0112200465304801,-0.0038802294486252,0.0159187797822613
2025-05-21,-0.0055933397185948,0.0270340184497199,-0.0161351306610142,0.0088406546865613
2025-05-22,0.0040176932069879,0.0181914486386793,-0.0004448710379429,-0.0051370379685032
2025-05-23,-0.0085033861735311,-0.0392706682020235,-0.0067082978253216,0.0216566071654082
2025-05-27,0.0041367776227418,0.015909020407872,0.0204590558452733,-0.0191758824257805
2025-05-28,0.0036173695990235,-0.0109391846531444,-0.0055712254172688,-0.0016671212867737
2025-05-29,-0.0060071935384495,-0.0200419633794435,0.0040111942619043,0.0071350495819826
2025-05-30,0.0005036568530683,-0.0155543369783418,-8.118516130162234e-05,-0.0085014604571098
2025-06-02,-0.006342543755149,0.0181056425279884,0.0041020419271569,0.0248411924164302
2025-06-03,0.0055724728344848,-0.0042411787466475,0.0058002904546055,-0.0060523781799449
2025-06-04,-0.0046347514808328,-0.0066439151364365,7.36874595066439e-05,0.0069548233441931
2025-06-05,-0.0005061549883026,-0.030134359325224,-0.0052773834030941,-0.0067585738337409
2025-06-06,0.0045574699956707,0.0277072529315731,0.0102806830100679,-0.0083564629504373
2025-06-09,-0.0025204153024159,0.0565546352317667,0.0009199480792858,0.0028290687159577
2025-06-10,0.0011117910616256,-0.0003342625487465,0.0054829894076784,-0.0033613021770798
2025-06-11,-0.0042403410943901,-0.0142449552984263,-0.0027438889546078,0.0001204933891842
2025-06-12,-0.0071986120272151,-0.0253717539991695,0.0038224199557175,0.0179447362898315
2025-06-13,0.0026552506239008,0.0015285141831733,-0.0112963798792506,0.0148777101603201
2025-06-16,-0.0018333703872099,0.0066526780819879,0.0093926598961591,-0.0101422386696641
2025-06-17,0.0083673438247369,-0.0205590569411744,-0.0083521847901663,-0.0028853506563634
2025-06-18,0.0009107869617801,0.0026979724986506,-0.000309240210107,0.000944886044883
2025-06-20,-0.0020220864445619,-0.015004544484176,-0.0021786584865058,-0.0064015431173815
2025-06-23,-0.002937908197924,0.0219550926602674,0.0096065041331563,0.0028502280921831
2025-06-24,-0.0056898757266025,0.0044314192255339,0.0111217201797018,-0.0178523994729621
2025-06-25,-0.0018393654614052,0.0124062157498381,-3.2861029504172024e-06,0.0029240355694371
2025-06-26,-0.0054258679119679,-0.0037374544661238,0.0080201212752302,0.0019235677184039
2025-06-27,0.0025733401551559,0.0012007263229245,0.0052189708852221,-0.0179391176925528
2025-06-30,-0.0053388528163705,0.000438014173304,0.0051644274245326,0.0063231058070747
2025-07-01,-0.0006192976909031,-0.0134134520130533,-0.0011185310871218,0.0128399860618109
2025-07-02,-0.0004131472387257,0.0299062484755399,0.004745096791088,0.0033865942378654
2025-07-03,0.0041331011668133,0.0072447287722909,0.0083389552066073,-0.0048984176653972
2025-07-07,0.0030870863430305,-0.0122950285291545,-0.0078622972791287,0.0001800496752437
2025-07-08,0.000307742903814,0.0060057503829968,-0.0007158868810946,-0.0075625567316308
2025-07-09,-0.000410223717065,0.0218106956047536,0.0060621034026635,0.0013910183417751
2025-07-10,0.001846725176172,0.0418646606874946,0.0027462050044453,0.0017513602235985
2025-07-11,0.0020480997963854,0.0131892917604998,-0.0032975229626984,0.0116356480353723
2025-07-14,0.0023505708791036,0.0198499884491438,0.0014074138094573,-0.0013408820023838
2025-07-15,0.0055057188565055,-0.0172926221005188,-0.0039562982147312,-0.0064746982461211
2025-07-16,-0.0023322181152704,0.0081621945039229,0.0031936574173276,0.0068172114958866
2025-07-17,0.0034556760788122,0.004643278306736,0.0053737674089093,-0.0036987031599552
2025-07-18,-0.0025321583257339,-0.0107856389702077,-9.048620868445932e-05,0.0038621304651325
2025-07-21,-0.0063972873815721,-0.0047768820939946,0.0013991348828683,0.0145839255424247
2025-07-22,-0.0047010637878989,0.021763326222183,0.0006375316336257,0.0109644757044224
2025-07-23,-0.0018482421840421,-0.010337504434577,0.0078118869515191,-0.0131134723644833
2025-07-24,0.0017487724570142,-0.0032584822936673,0.0006982236416543,-0.006805956510299
2025-07-25,0.0027726872055489,-0.0061850938387063,0.0039743277792958,-0.0109759715218036
2025-07-28,0.0103430836707443,0.0024532799270098,0.0001768581088181,-0.0074684770077234
2025-07-29,0.0025339549029026,-1.9742508661990676e-05,-0.0029594423887242,0.004321357549029
2025-07-30,0.0104134945016836,-0.0007713643170961,-0.0012494327466496,-0.0083047043168535
2025-07-31,0.0009005036591167,-0.0175928327549105,-0.003694819341153,-0.0007889124393861
2025-08-01,-0.0133959447590032,-0.0210621547474024,-0.0159921331401484,0.0165492532515696
2025-08-04,0.0009119093693816,0.0154588382148437,0.014737100330916,0.0079756105867638
2025-08-05,0.0,-0.0080857067535434,-0.0048578659963033,0.0022226174185195
2025-08-06,-0.0060740886974666,0.0077671584153571,0.0072819072950924,-0.0005617855047789
2025-08-07,0.0022407946630604,0.0214634561802344,-0.0007974800154801,0.0060059316059541
2025-08-08,-0.0022357847285729,-0.0068782400705657,0.0077997153489748,0.0114107720703933
2025-08-11,0.0034629897823772,0.0175057077935107,-0.0025041278217863,-0.0250065416992686
2025-08-12,-0.0042630753477077,0.0121405153765801,0.0113454358466127,-0.0012526304584333
2025-08-13,-0.0026503785960716,0.0263882795960923,0.0032300788824048,0.0029263486858075
2025-08-14,0.0041905527131607,-0.0404112226723519,0.0003030908012924,-0.0069967547984751
2025-08-15,-0.0040712623499125,-0.0081212401879706,-0.0028971350972291,0.0002398803189727
2025-08-18,0.003270308633769,-0.0097619689480041,-0.0001007631807854,-0.0012889834616681
2025-08-19,0.001018625608498,-0.0294285140564407,-0.0058581031187567,-0.0054927061549129
2025-08-20,-0.0005087557145735,0.0127940034305953,-0.0024316693228262,0.0090541440466571
2025-08-21,0.004072505812539,-0.0162390297451311,-0.0040041815293089,-0.001944128788017
2025-08-22,-0.0091259531617696,0.0396290079888053,0.0151864448768934,0.0112379756952436
2025-08-25,0.0072656475194787,-0.057752189639451,-0.0042663855480634,-0.0001777659829851
2025-08-26,-0.0020318698325928,0.0152400868989226,0.0041339951911349,0.0043867593259612
2025-08-27,0.0,-0.0051930228625494,0.0023909843081744,0.0047217138461002
2025-08-28,-0.0042757384097167,0.0118928039794263,0.0031567194195349,0.0079891765234336
2025-08-29,-0.0004089655099253,-0.0367317599553232,-0.0063981842935716,0.0122093075784115
2025-09-02,0.0064437445478544,0.025733128758534,-0.0069222799368615,0.021792311436207
2025-09-03,-0.0026422980914495,0.0046998403434108,0.0051000736279842,0.0123401279183004
2025-09-04,0.0021397909698255,-0.0089471951854229,0.0083464864096993,-0.0076254877869554
2025-09-05,-0.0058973242506689,-0.0006558419928113,-0.0031651529783888,0.0132929221197715
2025-09-08,-0.0032729846150292,0.0128371683317887,0.0021059789159529,0.0068914388411576
2025-09-09,0.0034890095221422,-0.0048262328231931,0.0026881536531127,0.0014293040412012
2025-09-10,-0.000102281788903,0.0217412410137076,0.0029834699435626,8.235633192543723e-05
2025-09-11,-0.0024544678540162,0.0136209450438582,0.0084858903879598,-0.0018388942619718
2025-09-12,0.0001025439423476,0.0051428596550617,-0.0004827613146674,0.0034369931358144
2025-09-15,-0.0025627882335109,-0.0056562807810671,0.0047066192269626,0.0089877924332326
2025-09-16,-0.0068859792119784,0.0121123826414988,-0.0012879303382402,0.0018195511543968
2025-09-17,0.0024837576320595,-0.0032066883445814,-0.0009701681605103,-0.0019246533393638
2025-09-18,0.0049550502108972,0.0057414259447414,0.0047891191851283,-0.0103482256371789
2025-09-19,0.0029789514131779,-0.0123645068463384,0.0048854188708296,0.0076296207702788
2025-09-22,-0.0031749033237562,-0.0254160303626902,0.004410046474333,0.0188478690376889
2025-09-23,-0.0007191995634164,-0.0065101332757383,-0.0055021591970121,0.0106664921017991
2025-09-24,0.0062718547908022,0.0117318098326555,-0.0028466178433332,-0.0128286512054176
2025-09-25,0.0069479951577862,-0.0377604815640906,-0.0050090613431266,0.0012860868041868
2025-09-26,-0.0040588687315293,0.0060847628462732,0.0059018367471712,0.0102759366019653
2025-09-29,-0.0024452150793523,0.0427256754530043,0.0026355442163621,0.0120784713601187
2025-09-30,-0.0014299562231264,-0.003009577997342,0.0040908483833717,0.0052082354924209
2025-10-01,-0.000613660229659,0.0402682917991483,0.0033999208349619,0.0069516639326281
2025-10-02,0.0014328051474794,0.0171289208453273,0.0006183547238911,-0.0071881186368778
2025-10-03,-0.0013285360801753,0.0131360367486641,6.551280273581206e-05,0.0107039868163933
2025-10-06,0.0039909883828963,0.0203326288444123,0.0036465919796933,0.0174448439291063
2025-10-07,0.0047905536416186,-0.0264615748027157,-0.0038114057910215,0.0071166512995441
2025-10-08,0.002738858166478,0.015672809406696,0.005827663640568,0.0167731100774219
2025-10-09,0.0069802979469635,-0.0133702162517275,-0.0027555704071953,-0.0239903046592135
2025-10-10,-0.0056258544649701,-0.0697685211783174,-0.0271116732114136,0.0075006596430533
2025-10-13,0.0029298168953082,0.0181665188667599,0.0155986717875575,0.0333761408918455
2025-10-14,-0.0022161136168826,-0.0186726288806453,-0.0015643266604626,0.0073261200751615
2025-10-15,-0.0026249583868726,-0.02064646024028,0.0040260011595036,0.0092298802108243
2025-10-16,-0.0040490082211958,-0.0234433185040173,-0.0062943870998294,0.0247313307438337
2025-10-17,0.0004065546882354,-0.0158823635183403,0.0052707155502571,-0.0210972124779684
2025-10-20,0.001625480363901,0.0387078633010848,0.0106722708532569,0.0349650357799837
2025-10-21,0.0034486659895989,-0.0190981056464526,3.2696450934288634e-05,-0.0573517103525108
2025-10-22,-0.0003032323784932,-0.0072670287925667,-0.0053375392208654,-0.0105927659430363
2025-10-23,0.0004044581891828,0.0221113556675538,0.0058273934429324,0.0200524427886699
2025-10-24,0.0001010158337306,0.0087598592511493,0.0079024225878738,-0.0017210271860986
2025-10-27,-0.0017180209619838,0.027787960633089,0.0122900508656711,-0.0282876852084472
2025-10-28,-0.0009110785483172,-0.010192524628483,0.0022879438603986,-0.0089207506541997
2025-10-29,0.0053703391041208,-0.0256812844086571,-4.3578255173426506e-05,0.0044122838524138
2025-10-30,0.003124345442248,-0.0158988957185517,-0.0099048124395192,0.0044180279318155
2025-10-31,0.0027127928842807,0.0115471203791934,0.0026179217059763,-0.0047734729770749
2025-11-03,0.0007013997262896,-0.0274620844089029,0.0017207127269924,0.0045452508357657
2025-11-04,0.0035045405476679,-0.046523840630681,-0.0117368300845838,-0.0131490380756961
2025-11-05,-0.0001996035942654,0.0226528264854919,0.0036535556982648,0.0082579978365815
2025-11-06,-0.0046905549463376,-0.0249350379808326,-0.011178189042419,-0.0001005317386795
2025-11-07,-0.0013035684190966,0.020445121741957,0.001261841800771,0.0048996207137059
2025-11-10,0.0002008461121225,0.0253857639112469,0.0154010186217099,0.0281041919008602
2025-11-11,-0.0016061399086325,-0.0282945413045407,0.0020753505173405,-0.0012160125097286
2025-11-12,0.00020112882209,-0.0129545052533147,0.0006295171887717,0.023765487069725
2025-11-13,-0.0030157121193633,-0.0193353696735113,-0.0165568549615969,-0.0041623062521347
2025-11-14,0.0009074040896723,-0.05315783786249,-0.0005017255648851,-0.023716784973033
2025-11-17,0.0032235288168167,-0.0244064409281301,-0.0091622661768078,-0.0047216088577723
2025-11-18,-0.000401579351375,0.0092840050437665,-0.0082564366909679,-0.0017206203859069
2025-11-19,0.0068307411786039,-0.0159537467505658,0.0037538357962292,0.0040380917801141
2025-11-20,-0.000698390626357,-0.0528512689185111,-0.0155672835632704,-0.005198997333235
2025-11-21,0.0001996469881717,-0.0177903401090984,0.0098230354153194,0.0049796502334216
2025-11-24,-0.0003992904312786,0.0373704231735112,0.0154672170012934,0.0037284939666717
2025-11-25,-0.0047932467591834,-0.0105207426881414,0.0090616968172205,0.0115594941463883
2025-11-26,-0.0006020989944143,0.0363683055149117,0.0069067115110126,0.006281406738781
2025-11-28,-0.0014056163834662,0.0044289181296164,0.0053547731634202,0.0127483930867855
2025-12-01,-0.0005026686388848,-0.0505689886614721,-0.0053233293429156,0.0049783090278847
2025-12-02,-0.0005029981884697,0.0582546493801656,0.0024572352619998,-0.0124312290848075
2025-12-03,-0.0051328717099196,0.0238379498677223,0.0029797912994984,0.0030334177459079
2025-12-04,0.0014162811513354,-0.0148210437755016,0.0010803218396737,0.0029766867290701
2025-12-05,0.0,-0.0298873303732162,0.001936641757662,0.0002611941942316
2025-12-08,0.001010187658138,0.014011374075711,-0.003477255626794,-0.006100241550233
2025-12-09,0.001311987966668,0.0226335306163294,-0.0008763589340257,0.0046570498400888
2025-12-10,-0.0043338066910451,-0.0072365222112718,0.0067495569392015,-0.0024485445813865
2025-12-11,-0.0044539167661561,0.0053291196187417,0.0020793508415142,0.0212325087526779
2025-12-12,0.0005084194461981,-0.0242232138612067,-0.010663649289958,0.0034068597961147
2025-12-15,-0.0025406503671064,-0.0426566428490507,-0.0015965630269072,0.0015348707021605
2025-12-16,0.0,0.0164800593614091,-0.0023839179519623,-0.0005108772871849
2025-12-17,0.0022414795444003,-0.0193550710910589,-0.0115921439122413,0.0099895458241374
2025-12-18,0.0006099172198694,-0.0079082921072796,0.0079342622699418,-0.0018401380103507
2025-12-19,0.0017270971087903,0.0309009771371784,0.0088180594503322,0.0050466418582209
2025-12-22,-0.0031439915151226,0.0043883991755779,0.0064364963603775,0.019076488553088
2025-12-23,-0.0035608756827857,-0.0121597404791959,0.0045503887657032,0.0085946330810264
2025-12-24,0.000408422651932,0.0022646365284737,0.0032214822012188,-0.0004906993680489
2025-12-26,0.0004081780441169,-0.0035443933302842,-0.0003043635491226,0.010824442919012
2025-12-29,0.0002040835864725,-0.001870405365462,-0.0034920514803681,-0.0450420603654945
2025-12-30,0.0020399525334002,0.0148269423496205,-0.0013756671519022,0.0104043834787512
2025-12-31,0.0004071754519254,-0.0104184474024646,-0.0073576663008461,-0.0101828331172244
2026-01-01,0.001494021332164759,-0.005394380832653381,0.003593724387843278,0.0026051730503625615
2026-01-02,0.0018687838307754365,-0.0018723598776302988,0.004317142663321844,0.0019651020078887823
2026-01-05,0.0022136611562752796,0.001428657124811569,0.005008808756564136,0.0013426081588857098
2026-01-06,0.0025186971689157506,0.004382059486878684,0.00565766777172229,0.0007500092304785892
2026-01-07,0.002774885138643797,0.006877049627129431,0.006253229400122882,0.00019886944549988173
2026-01-08,0.002974421921401409,0.008823019144506422,0.006785732880916202,-0.00030023467109720507
2026-01-09,0.003110930019987536,0.010153108695183894,0.007246300930699707,-0.0007379279668671048
2026-01-12,0.0031796413274223397,0.010826810061046075,0.0076270802345044944,-0.0011062254692481522
2026-01-13,0.0031775374028209166,0.01083150704851571,0.007921366299036286,-0.0013986924851083515
2026-01-14,0.003103442325052703,0.01018289422482591,0.00812371071190473,-0.0016105727378269174
2026-01-15,0.002958065474886139,0.008924257296207432,0.008230009123971739,-0.0017388819395110344
2026-01-16,0.0027439929757906356,0.007124644372560695,0.008237568571638623,-0.0017824649011775823
2026-01-19,0.0024656279389270366,0.004876001634104956,0.008145153077200314,-0.0017420150275864014
2026-01-20,0.0021290810699408497,0.002289388251984336,0.007953006803312897,-0.0016200558107371285
2026-01-21,0.0017420145649013439,-0.0005095778313924048,0.007662854386878396,-0.0014208847112000631
2026-01-22,0.0013134435121930116,-0.0033858609509264687,0.007277878432801808,-0.00115048058364759
2026-01-23,0.0008535001906701309,-0.006200529852000029,0.006802674503581062,-0.0008163765465534522
2026-01-26,0.0003731676794425378,-0.008816439937989551,0.006243184291006287,-0.00042750090088045653
2026-01-27,-0.00011600995711012445,-0.011103848250169433,0.005606607995907216,6.010645679490646e-06
2026-01-28,-0.0006022329975862438,-0.012945736456376325,0.004901297265598868,0.000473027606996501
2026-01-29,-0.0010737585639130826,-0.014242628747306014,0.004136630341387231,0.0009616578503738876
2026-01-30,0.00248078824684083,-0.040916711662752445,-0.006677128654513034,0.008459496464664226
2026-02-02,-0.00192788689638595,-0.014915090692289712,0.002471015883652097,0.001953885276086912
2026-02-03,-0.0022900307110475596,-0.014212052906706142,0.0015926253528764937,0.0024321777057175024
2026-02-04,-0.0025970996116043274,-0.01281024450604759,0.0006996525193607645,0.0028820035532871294
2026-02-05,-0.0028419841546223207,-0.010740715437491331,-0.00019573893217658683,0.0032915282929814375
2026-02-06,-0.0030191945000045124,-0.008061828416469002,-0.0010813580829623739,0.003649701578342733
2026-02-09,-0.003125001844092731,-0.004857074976212827,-0.0019451708532620124,0.003946489872887412
2026-02-10,-0.003157531993478595,-0.0012318847684618063,-0.0027754816130198855,0.004173088446182196
2026-02-11,-0.0031168085669051678,0.002690445496806645,-0.0035611095174415334,0.004322108395294636
2026-02-12,-0.0030047447001521742,0.006773541953490067,-0.0042915568372060365,0.004387734860185963
2026-02-13,-0.0028250835468933517,0.010873272107562193,-0.004957166677822288,0.004365853188385233
2026-02-16,-0.002583289277969386,0.014843380657889052,-0.005549267648052477,0.0042541404572185235
2026-02-17,-0.0022863916433520574,0.018541218579532292,-0.006060303240739357,0.004052120467663109
2026-02-18,-0.0019427884376263978,0.021833337670273824,-0.006483943927617364,0.003761181068174878
2026-02-19,-0.001562011365795899,0.024600728070040837,-0.006815180239044953,0.0033845534344336416
2026-02-20,-0.001154461809672983,0.02674349043860811,-0.0070503953958644784,0.00292725370622675
2026-02-23,-0.000731123818333135,0.028184756954609504,-0.007187416379155111,0.002395988149850807
2026-02-24,-0.0003032622663627603,0.028873705182747345,-0.00722554265952446,0.0017990237578240505
2026-02-25,0.00011788547618125456,0.02878754495514596,-0.007165552155546421,0.0011460269022212173
2026-02-26,0.0005214158490589023,0.02793239928828675,-0.007009684345568767,0.00044787330921412967
2026-02-27,0.0008970549358797283,0.02634304437970547,-0.006761600812853005,-0.000283566792845165
2026-03-02,0.001235435680652099,0.024081519143987484,-0.006426323855322373,-0.00103566399314064
2026-03-03,0.0015283488662215221,0.02123465974540617,-0.006010154132602563,-0.0017952807096782532
2026-03-04,0.001768960970253827,0.017910657371309473,-0.0055205686492189755,-0.002549032795598597
2026-03-05,0.0019519929409043285,0.014234776360708834,-0.004966100678677738,-0.0032835564274459775
2026-03-06,0.0020738550252545193,0.010344403207243318,-0.004356203513935505,-0.0039857748539958195
2026-03-09,0.0021327340086943355,0.006383623563444368,-0.0037011001810776122,-0.004643159586322519
2026-03-10,0.0021286305486698884,0.0024975431236516606,-0.003011621470957335,-0.005243980722238447
2026-03-11,0.0020633456748237146,-0.0011734215910968356,-0.002299034824703825,-0.00577754131876232
2026-03-12,0.0019404169409982137,-0.004499055385466574,-0.0015748667505600471,-0.006234391050391747
2026-03-13,0.0017650061136428483,-0.007364440234905646,-0.0008507215492596222,-0.006606514812058766
2026-03-16,0.0005437416270578782,0.02132556776750081,0.011861900818459364,-0.012887492435162372
2026-03-17,0.0012845202912993045,-0.011357341773729464,0.0005517848764505372,-0.007072626272620183
2026-03-18,0.0009962738686548687,-0.012367670929521277,0.001208174976376976,-0.007159034062494636
2026-03-19,0.0006887071080541216,-0.012687799590792043,0.0018209431022386063,-0.00714570518611436
2026-03-20,0.0003720146166198489,-0.012328553918576988,0.0023807465177924803,-0.007033519181339754
2026-03-23,5.658453192400038e-05,-0.011328635229973155,0.0028791727982036127,-0.006825226139544078
2026-03-24,-0.00024730267879811366,-0.009752932913508351,0.0033088699853801853,-0.006525389390354845
2026-03-25,-0.0005297718352223577,-0.0076897894854220435,0.003663659839829157,-0.006140291645429152
2026-03-26,-0.0007816387233348213,-0.005247327695791972,0.003938632426870325,-0.005677806515892662
2026-03-27,-0.0009946758213368496,-0.0025489870039885764,0.004130220567529267,-0.0051472380224134775
